Var1,Var2
0,-6.87441800222336e-05
1,-0.00012694946966542
2,0.000165704630507638
3,2.15994724218132e-07
4,-0.000165138569096045
5,0.000126030495377244
6,6.7847320369339e-05
7,-0.000177793124660922
8,6.83061143800706e-05
9,0.000125397951526394
10,-0.000163034528777856
11,-6.39385181922186e-07
12,0.00016131145707768
13,-0.000122605032692214
14,-6.55924513764066e-05
15,0.000172434321067496
16,-6.64505580379541e-05
17,-0.000121216119433148
18,0.000156896022646762
19,1.03474399267407e-06
20,-0.0001539376223954
21,0.000116436221194853
22,6.18483498925812e-05
23,-0.000163022156161545
24,6.29735726885242e-05
25,0.000114019552779891
26,-0.000146758828087947
27,-1.37517467087935e-06
28,0.000142421345110513
29,-0.000107046060702173
30,-5.63543686600995e-05
31,0.000148745934891865
32,-5.75109184416764e-05
33,-0.000103127639268657
34,0.000131696432608641
35,1.61842418738768e-06
36,-0.000125746727063538
37,9.36274825259177e-05
38,4.86739628103634e-05
39,-0.000128262591274325
40,4.94628661183215e-05
41,8.74253581270405e-05
42,-0.000110197904877412
43,-1.69298787640886e-06
44,0.000102269615251646
45,-7.48791346546275e-05
46,-3.81077140720936e-05
47,9.94053251804286e-05
48,-3.78545781696635e-05
49,-6.51069593032683e-05
50,7.98191903956388e-05
51,1.47124459566981e-06
52,-6.93322648777652e-05
53,4.86996727729367e-05
54,2.35333543174366e-05
55,-5.86390855436245e-05
56,2.10713311402579e-05
57,3.31906036012165e-05
58,-3.65216867959329e-05
59,-7.13519002267158e-07
60,2.25286839218988e-05
61,-1.16043074668388e-05
62,-3.10285573894828e-06
63,-5.19647655194475e-17
64,3.66932498742959e-06
65,1.34478108465754e-05
66,-2.66487051336148e-05
67,-1.05762299570599e-06
68,4.57752701813718e-05
69,-4.24529747553516e-05
70,-2.63627105114305e-05
71,8.71070337868226e-05
72,-4.14475575905423e-05
73,-8.41405213799523e-05
74,0.00012239929885883
75,4.86653321926855e-06
76,-0.000149659092655454
77,0.000124647355460802
78,7.06741518779997e-05
79,-0.000222891865171367
80,0.000102298898069549
81,0.000197283326591836
82,-0.000275903488533421
83,-1.31367773172032e-05
84,0.000317380690753386
85,-0.000257479611123181
86,-0.000141350836442459
87,0.000449809624224416
88,-0.000208294880861433
89,-0.000393276351319294
90,0.000542857175684692
91,3.24257615659664e-05
92,-0.000612640308324008
93,0.000491901803652174
94,0.000263861036265842
95,-0.000869920723246172
96,0.000415947567529417
97,0.000775578647146095
98,-0.00106756226099542
99,-8.42916116111662e-05
100,0.00120522927841091
101,-0.00096460758406469
102,-0.000503677556665936
103,0.00178318991768495
104,-0.000907690370724362
105,-0.00167971394424231
106,0.00232768858654611
107,0.000265379538060243
108,-0.00268497236983802
109,0.00215500197009195
110,0.00106872552029126
111,-0.00442542973463745
112,0.00256689423800634
113,0.00476344429745886
114,-0.00679348091438898
115,-0.00135778529255991
116,0.00844112969710684
117,-0.00685403284845555
118,-0.0027013616464141
119,0.019542054922208
120,-0.0168979521645648
121,-0.034778410345803
122,0.0607198476575074
123,0.0494232375005293
124,-0.159041197874997
125,-0.0600185983841426
126,0.581920843113375
127,1
128,0.581920843113375
129,-0.0600185983841426
130,-0.159041197874997
131,0.0494232375005293
132,0.0607198476575074
133,-0.034778410345803
134,-0.0168979521645648
135,0.019542054922208
136,-0.0027013616464141
137,-0.00685403284845555
138,0.00844112969710684
139,-0.00135778529255991
140,-0.00679348091438898
141,0.00476344429745886
142,0.00256689423800636
143,-0.00442542973463745
144,0.00106872552029125
145,0.00215500197009195
146,-0.00268497236983802
147,0.000265379538060244
148,0.00232768858654612
149,-0.00167971394424231
150,-0.000907690370724363
151,0.00178318991768495
152,-0.000503677556665935
153,-0.000964607584064692
154,0.0012052292784109
155,-8.42916116111653e-05
156,-0.00106756226099542
157,0.000775578647146096
158,0.000415947567529386
159,-0.000869920723246172
160,0.000263861036265862
161,0.000491901803652175
162,-0.000612640308324009
163,3.24257615659688e-05
164,0.000542857175684691
165,-0.000393276351319296
166,-0.000208294880861433
167,0.000449809624224417
168,-0.00014135083644246
169,-0.000257479611123181
170,0.000317380690753386
171,-1.31367773172031e-05
172,-0.000275903488533419
173,0.000197283326591837
174,0.000102298898069536
175,-0.000222891865171367
176,7.0674151878018e-05
177,0.000124647355460803
178,-0.000149659092655455
179,4.8665332192685e-06
180,0.000122399298858828
181,-8.41405213799515e-05
182,-4.14475575905428e-05
183,8.71070337868222e-05
184,-2.63627105114309e-05
185,-4.24529747553532e-05
186,4.57752701813706e-05
187,-1.05762299570416e-06
188,-2.66487051336038e-05
189,1.34478108465773e-05
190,3.66932498744949e-06
191,-5.19647655194475e-17
192,-3.10285573895437e-06
193,-1.16043074668434e-05
194,2.25286839218903e-05
195,-7.13519002266955e-07
196,-3.65216867959309e-05
197,3.31906036012197e-05
198,2.10713311402575e-05
199,-5.86390855436241e-05
200,2.35333543174365e-05
201,4.86996727729366e-05
202,-6.93322648777626e-05
203,1.47124459567021e-06
204,7.98191903956433e-05
205,-6.51069593032688e-05
206,-3.78545781696512e-05
207,9.94053251804286e-05
208,-3.81077140720718e-05
209,-7.48791346546278e-05
210,0.000102269615251651
211,-1.69298787641123e-06
212,-0.000110197904877413
213,8.74253581270409e-05
214,4.94628661183218e-05
215,-0.000128262591274325
216,4.86739628103633e-05
217,9.36274825259186e-05
218,-0.00012574672706354
219,1.61842418738807e-06
220,0.000131696432608634
221,-0.000103127639268657
222,-5.75109184416836e-05
223,0.000148745934891865
224,-5.63543686601589e-05
225,-0.000107046060702172
226,0.000142421345110512
227,-1.37517467087883e-06
228,-0.000146758828087951
229,0.000114019552779888
230,6.29735726885246e-05
231,-0.000163022156161546
232,6.18483498925823e-05
233,0.000116436221194853
234,-0.0001539376223954
235,1.03474399267435e-06
236,0.000156896022646758
237,-0.000121216119433149
238,-6.6450558037941e-05
239,0.000172434321067496
240,-6.55924513764046e-05
241,-0.000122605032692214
242,0.000161311457077682
243,-6.39385181923861e-07
244,-0.000163034528777856
245,0.000125397951526394
246,6.83061143800702e-05
247,-0.000177793124660922
248,6.78473203693406e-05
249,0.000126030495377244
250,-0.000165138569096048
251,2.1599472422138e-07
252,0.000165704630507638
253,-0.000126949469665426
254,-6.87441800222596e-05
255,0.000179533661736809
