c1,c2
-0.99609375,-54.0132171763665
-0.9921875,-54.6996037671157
-0.98828125,-54.9973693084253
-0.984375,-54.6803247909154
-0.98046875,-53.9808144742052
-0.9765625,-53.3053928968064
-0.97265625,-52.9185878848107
-0.96875,-52.9249969199159
-0.96484375,-53.3234511431465
-0.9609375,-54.0037260259029
-0.95703125,-54.6886234234552
-0.953125,-54.9602163893314
-0.94921875,-54.6070510191227
-0.9453125,-53.8836206468988
-0.94140625,-53.2050834443966
-0.9375,-52.8305551239701
-0.93359375,-52.8554072310676
-0.9296875,-53.2740536722258
-0.92578125,-53.9656982265664
-0.921875,-54.6425887135953
-0.91796875,-54.8849299998665
-0.9140625,-54.5002429497593
-0.91015625,-53.7668216879027
-0.90625,-53.0945516752449
-0.90234375,-52.7300127694982
-0.8984375,-52.7646721013884
-0.89453125,-53.1870406187178
-0.890625,-53.8731413566874
-0.88671875,-54.529075048541
-0.8828125,-54.7442310882837
-0.87890625,-54.3368960319238
-0.875,-53.5921619034575
-0.87109375,-52.9150792872502
-0.8671875,-52.548238274025
-0.86328125,-52.5806697805121
-0.859375,-52.9981182600146
-0.85546875,-53.6741355237062
-0.8515625,-54.3118713755508
-0.84765625,-54.4956026503093
-0.84375,-54.0653431095823
-0.83984375,-53.3151589116873
-0.8359375,-52.6465668914687
-0.83203125,-52.2932924666765
-0.828125,-52.3400515975995
-0.82421875,-52.7669566429772
-0.8203125,-53.4353013767202
-0.81640625,-54.0414894929329
-0.8125,-54.1905967760507
-0.80859375,-53.7477914008753
-0.8046875,-53.010790599316
-0.80078125,-52.3666015073936
-0.796875,-52.03030999282
-0.79296875,-52.0887790749631
-0.7890625,-52.4903327885326
-0.78515625,-53.1340033291487
-0.78125,-53.6901647408441
-0.77734375,-53.7958456333657
-0.7734375,-53.3679482511566
-0.76953125,-52.6366312004467
-0.765625,-52.0102586614875
-0.76171875,-51.666231417631
-0.7578125,-51.6967162595557
-0.75390625,-52.0731058257662
-0.75,-52.6596716947017
-0.74609375,-53.1716490461028
-0.7421875,-53.2598667830351
-0.73828125,-52.8159407880215
-0.734375,-52.1158791529691
-0.73046875,-51.4990602662426
-0.7265625,-51.1743933267178
-0.72265625,-51.2063426348247
-0.71875,-51.5711243167215
-0.71484375,-52.1042156619473
-0.7109375,-52.536146531005
-0.70703125,-52.6229417809205
-0.703125,-52.1620677718405
-0.69921875,-51.5395655645497
-0.6953125,-50.9661207873907
-0.69140625,-50.6661911383088
-0.6875,-50.672844598441
-0.68359375,-50.9836723989465
-0.6796875,-51.3896576686692
-0.67578125,-51.7818888803879
-0.671875,-51.8025486668078
-0.66796875,-51.4466763924886
-0.6640625,-50.8510889718618
-0.66015625,-50.2222984809979
-0.65625,-49.9356521328854
