c1,c2
0,-0.849179361588652
0.5,-0.947615660886766
1,-0.501969211911694
1.5,0.228251585291313
2,0.697198217845573
2.5,0.56303664045433
3,-0.0638065188155122
3.5,-0.732091024651357
4,-0.946590061950439
4.5,-0.591990270956332
5,-0.0449042635436328
5.5,0.33217423976179
6,0.593973646159261
6.5,0.784481140656026
7,0.690970815994961
7.5,0.247313046515205
8,-0.352409935443311
8.5,-0.742361042296554
9,-0.527222609173634
9.5,0.203491122822871
10,0.664989064182024
10.5,0.345996164944289
11,-0.169985963790122
11.5,-0.157037000475129
12,0.0591000806387195
12.5,-0.139735211221773
13,-0.626349202942873
13.5,-0.861884178494315
14,-0.621079456750145
14.5,-0.0116247938989777
15,0.735247317698703
15.5,1.18716512843684
16,0.946817094191054
16.5,0.219217399412252
17,-0.232782926175475
17.5,0.049942209694033
18,0.651033147337604
18.5,0.891753705049885
19,0.807790544771147
19.5,0.779423894465468
20,0.770110695892019
20.5,0.670414357430536
21,0.618929400473909
21.5,0.596112131230581
22,0.351773412876772
22.5,-0.148722445246905
23,-0.614734594473689
23.5,-0.745847805478881
24,-0.492789790442654
24.5,-0.156572436430831
25,-0.13762809604182
25.5,-0.457615052066646
26,-0.856209173122966
26.5,-0.989786105076056
27,-0.488176129443731
27.5,0.500603404864809
28,0.978790400145933
28.5,0.336598874340388
29,-0.458642523287545
29.5,-0.280441479929354
30,0.253990093613091
30.5,0.189219704535595
31,0.0862205307630968
31.5,0.595274524919515
32,0.865490479313761
32.5,0.248979571663877
33,-0.284407528062108
33.5,0.0266286528243879
34,0.42523980560139
34.5,0.101614497902014
35,-0.594427354894873
35.5,-0.952672379455388
36,-0.785006916662664
36.5,-0.325214721361282
37,0.188505569104117
37.5,0.538040804729261
38,0.402095652568023
38.5,-0.159024710848908
39,-0.44698289974118
39.5,-0.0805846712540071
40,0.22209731382418
40.5,-0.162881829686378
41,-0.454782720527761
41.5,0.140406527786486
42,0.709011058667501
42.5,0.230223531998813
43,-0.400349554759783
43.5,-0.0305138788043158
44,0.536474395320156
44.5,0.275388315981078
45,0.0872304113449023
45.5,0.744891245002098
46,1.02264130082132
46.5,0.0818156014032254
47,-0.69840748460323
47.5,-0.238658083474788
48,0.292823515614003
48.5,-0.188175720521497
49,-0.853128489430412
49.5,-0.663213636886983
50,0.115029273525597
50.5,0.714860504904033
51,0.661159633728939
51.5,-0.115208738769069
52,-0.91312116413243
52.5,-0.859116976661545
53,-0.233652253422753
53.5,0.106230290441639
54,0.291575615744855
54.5,0.705411934304275
55,0.773789341115084
55.5,0.193255424114117
56,-0.0874443832270305
56.5,0.495046299931242
57,0.994463423423125
57.5,0.594999731128546
58,-0.177601777553837
58.5,-0.533982919698212
59,-0.421177767041969
59.5,-0.147815288768949
60,-0.03835086375181
60.5,-0.299752923476264
61,-0.6726566083582
61.5,-0.713483072645247
62,-0.574169356133361
62.5,-0.628300019479656
63,-0.5145416610594
63.5,0.106916682125607
64,0.564009063546834
64.5,0.342802825576006
65,0.136367287926538
65.5,0.508977711541132
66,0.913015726719009
66.5,0.837753259969899
67,0.503574238794171
67.5,0.231110796776991
68,0.116489279029207
68.5,0.112012948545142
69,-0.0494265346493744
69.5,-0.428980851701927
70,-0.450587238504022
70.5,0.135187768845659
71,0.519438869881509
71.5,0.0387066480843884
72,-0.780109995401971
72.5,-1.12382583345905
73,-0.759191971037464
73.5,0.0424877241880658
74,0.507777556086475
74.5,0.109709596856805
75,-0.376898689063234
75.5,-0.080264947126115
76,0.271089977409928
76.5,-0.14676389660766
77,-0.490715147927593
77.5,0.0163650697200242
78,0.477434992532473
78.5,0.16162097570766
79,-0.280773343635334
79.5,-0.204995354208121
80,0.370028603248775
80.5,1.05460081767364
81,1.01234473997806
81.5,-0.052866082162395
82,-0.884701475722577
82.5,-0.508866937709998
83,0.0437072637651964
83.5,-0.326452168472819
84,-0.838006500818519
84.5,-0.452481069256533
85,0.458222840056261
85.5,1.01077185781269
86,0.784760953854764
86.5,-0.113362020035423
87,-0.838156039637571
87.5,-0.555294987174468
88,0.139481632359071
88.5,0.18363422663762
89,-0.0224998992983342
89.5,0.2835865715528
90,0.469220870415601
90.5,-0.0826764860433776
91,-0.491242131569936
91.5,-0.0594849774227839
92,0.298044267125977
92.5,-0.185759625441078
93,-0.657161015238596
