c1,c2
0,-0.799278296075617
0.125,-0.11383445873176
0.25,0.226464104627524
0.375,0.191329654903782
0.5,-0.00479037511068675
0.625,-0.16112815093226
0.75,-0.218377550498433
0.875,-0.19989741511849
1,-0.118713133828849
1.125,0.0231414928265742
1.25,0.181623588424056
1.375,0.271140670468769
1.5,0.234092958290348
1.625,0.0940881745683926
1.75,-0.0694987973762735
1.875,-0.188514059340736
2,-0.238199546020198
2.125,-0.217372033956714
2.25,-0.125747508312328
2.375,0.0236198227029355
2.5,0.180265747618179
2.625,0.267992291384627
2.75,0.236262485154603
2.875,0.102788077456977
3,-0.0576271227931412
3.125,-0.169126118409358
3.25,-0.204443313259871
3.375,-0.188017715562663
3.5,-0.158791816516314
3.625,-0.131582058232053
3.75,-0.0892485658898716
3.875,-0.00689197175611496
4,0.115690895729336
4.125,0.23994108444751
4.25,0.304341494381644
4.375,0.261239426938406
4.5,0.111776478204065
4.625,-0.0847865754985961
4.75,-0.23715856148455
4.875,-0.271290514823849
5,-0.17403662125344
5.125,-0.00346537254363848
5.25,0.142485548430574
5.375,0.181660157510097
5.5,0.0949354098453069
5.625,-0.0630183686324186
5.75,-0.19596788251573
5.875,-0.222340379308959
6,-0.122155152058155
6.125,0.0529742779484326
6.25,0.211697707933374
6.375,0.275685725337599
6.5,0.220250176441607
6.625,0.0798463694077826
6.75,-0.079679891872005
6.875,-0.1989546326437
7,-0.247615792160328
7.125,-0.222920938468906
7.25,-0.136361632249506
7.375,-0.00666049088437889
7.5,0.134934274756177
7.625,0.239669696865092
7.75,0.254480809068165
7.875,0.155317842302597
8,-0.0218812173540646
8.125,-0.184336888729859
8.25,-0.231596457558741
8.375,-0.124712272325164
8.5,0.075581178322874
8.625,0.23877936991718
8.75,0.25095072084883
8.875,0.0982738649567289
9,-0.117017187387964
9.125,-0.246201714806773
9.25,-0.201012495103739
9.375,-0.0176938439635617
9.5,0.171217162911949
9.625,0.235293632394248
9.75,0.138245530819005
9.875,-0.0456204335015107
10,-0.197141044087928
10.125,-0.241928656870119
10.25,-0.191963142274993
10.375,-0.113471335689184
10.5,-0.058732391361023
10.625,-0.0248431625055384
10.75,0.0284104048880632
10.875,0.124833841383361
11,0.235281577123686
11.125,0.292082136486662
11.25,0.241238417034743
11.375,0.087597331268558
11.5,-0.102921223558179
11.625,-0.243041774743431
11.75,-0.273994432040582
11.875,-0.192272907292363
12,-0.0427953518226385
12.125,0.108557492484867
12.25,0.203526430924401
12.375,0.210160315212797
12.5,0.130239262190386
12.625,-0.00353074360932233
12.75,-0.140433609759819
12.875,-0.231608714046987
13,-0.247810119039163
13.125,-0.185819131517953
13.25,-0.0633867637286367
13.375,0.087901019413777
13.5,0.224777909115128
13.625,0.295592342972886
13.75,0.258035896407124
13.875,0.11156023331383
14,-0.0798796892624248
14.125,-0.207177643096637
14.25,-0.182420188927332
14.375,-0.0105583830350878
14.5,0.19624309575349
14.625,0.288967693924241
14.75,0.193103294580626
14.875,-0.0279603442718879
15,-0.217399003267438
15.125,-0.249074813975972
15.25,-0.12996955236932
15.375,0.00884036099812927
15.5,0.0285538388306659
15.625,-0.0938244885702758
15.75,-0.244875785074262
15.875,-0.277317607062172
16,-0.144579066665918
16.125,0.054948329397106
16.25,0.165791891320515
16.375,0.116198604030497
16.5,-0.0173222973466301
16.625,-0.0818663476584848
16.75,0.00901989327170191
16.875,0.193162874022384
17,0.31483801226081
17.125,0.267217631591973
17.25,0.09109432840488
17.375,-0.0614646321591903
17.5,-0.0655835608703978
17.625,0.0625624207401073
17.75,0.180442102528955
17.875,0.149121820511711
18,-0.0387790440922358
18.125,-0.247505167521111
18.25,-0.312415938800371
18.375,-0.178939053324126
18.5,0.0530269551317166
18.625,0.212573577706856
18.75,0.193020997351327
18.875,0.0254765971670149
19,-0.162032141859104
19.125,-0.25370026939024
19.25,-0.227075512260616
19.375,-0.145593551151715
19.5,-0.0836651687378812
19.625,-0.0586945295081602
19.75,-0.027814500493781
19.875,0.0563493018204587
20,0.18746818597317
20.125,0.298315205070529
20.25,0.309786742868927
20.375,0.19349353877896
20.5,-0.00273684705490737
20.625,-0.183940858703953
20.75,-0.266717533968853
20.875,-0.224678358262074
21,-0.0936221159644055
21.125,0.0586996096100523
21.25,0.171486878899916
21.375,0.213345462807395
21.5,0.18180103808472
21.625,0.0914182412110893
21.75,-0.0341097376338886
21.875,-0.16117234218026
22,-0.245612161820372
22.125,-0.244306882297843
22.25,-0.139708496435622
22.375,0.0383761353560571
22.5,0.215245330243976
22.625,0.305943321246929
22.75,0.265014308346261
22.875,0.117787151598653
23,-0.0523280746828104
23.125,-0.156061079511267
23.25,-0.155365830134728
23.375,-0.0848578839822364
23.5,-0.0221651236266063
23.625,-0.0292407396868158
23.75,-0.107397093943341
23.875,-0.197170423106383
24,-0.220569547628367
24.125,-0.134398090944973
24.25,0.0405494359833956
24.375,0.229810811359895
24.5,0.345186665071819
24.625,0.330599832467243
24.75,0.19143387435327
24.875,-0.00558684829819237
25,-0.163212754539846
25.125,-0.203603656560458
25.25,-0.113359502077407
25.375,0.0444316713686018
25.5,0.164984154930239
25.625,0.167001313046898
25.75,0.045889641010688
25.875,-0.124483354186733
26,-0.245072238683305
26.125,-0.260312951808135
26.25,-0.188947527170527
26.375,-0.0948638689553772
26.5,-0.0267837709973192
26.625,0.0184752616853731
26.75,0.0777551914167111
26.875,0.168795472070205
27,0.256150122908252
27.125,0.271703519852692
27.25,0.173989292254259
27.375,-0.00721702450110687
27.5,-0.182714556064808
27.625,-0.263629874077738
27.75,-0.219159189288562
27.875,-0.0871725721211247
28,0.0632371277665515
28.125,0.177951607542266
28.25,0.234265616494427
28.375,0.225942530292659
28.5,0.147858137442437
28.625,0.00572615352636843
28.75,-0.159737966683824
28.875,-0.27101076927922
29,-0.255642895263885
29.125,-0.107308961972995
29.25,0.0891890921498385
29.375,0.203874106011992
29.5,0.153744904536512
29.625,-0.0301569575493133
29.75,-0.219663532747948
29.875,-0.283191163713434
30,-0.184028447550302
30.125,-0.00425583196568095
30.25,0.124658509387724
30.375,0.126791907551403
30.5,0.0365556614097385
30.625,-0.0381446184060661
30.75,-0.00910511992888437
30.875,0.121205676695055
31,0.265215983377931
31.125,0.320300439556879
31.25,0.242087089196633
31.375,0.0667586141303522
31.5,-0.122832371239898
31.625,-0.249708638957661
31.75,-0.274739225804903
31.875,-0.199405596405906
32,-0.0568241199492401
32.125,0.0947721239176227
32.25,0.183228646438716
32.375,0.152779026696618
32.5,0.00637897936357622
32.625,-0.175179067335988
32.75,-0.270267835902379
32.875,-0.199513891674627
33,0.00425842724001846
33.125,0.20362471914144
33.25,0.250773598192778
33.375,0.102306701768021
33.5,-0.139022004432825
33.625,-0.297106067344645
33.75,-0.257311252011464
33.875,-0.0550122449303259
34,0.15608764933917
34.125,0.230375260410065
34.25,0.145752950017411
34.375,0.0119045340546122
34.5,-0.0322159933495962
34.625,0.0596554722885953
34.75,0.205150979246143
34.875,0.270855761490592
35,0.191126045535831
35.125,0.022578354909753
35.25,-0.110418547845923
35.375,-0.125958971302938
35.5,-0.0510166276013555
35.625,0.0110279890308553
35.75,-0.0235631860794758
35.875,-0.147533258171068
36,-0.275247241531705
36.125,-0.319630356564076
36.25,-0.259760484127006
36.375,-0.142877406729586
36.5,-0.0304776994152803
36.625,0.0532290788403806
36.75,0.123936697240535
36.875,0.198353958266497
37,0.261298891112564
37.125,0.274709216520128
37.25,0.217135681169656
37.375,0.109772026329033
37.5,0.000383663935611951
37.625,-0.0780244357624185
37.75,-0.129732204399663
37.875,-0.175755988288074
38,-0.212776246505982
38.125,-0.199261371507259
38.25,-0.0917964205286843
38.375,0.0980607534240843
38.5,0.284423620045803
38.625,0.355583772161065
38.75,0.258721557501912
38.875,0.0497186339312052
