c1,c2
0,-0.57961008484256
0.5,-0.467321850079039
1,-0.213059686860562
1.5,-0.177866136844088
2,-0.274937630196161
2.5,-0.279069853138432
3,-0.23426638277768
3.5,-0.244482494502039
4,-0.259217114173117
4.5,-0.242787152537087
5,-0.247782154398503
5.5,-0.268679070422699
6,-0.249330253370439
6.5,-0.21884069955785
7,-0.252872355157087
7.5,-0.312644619703413
8,-0.247140765271056
8.5,-0.00303454140651806
9,0.250117293926153
9.5,0.317611435015158
10,0.250811249001917
10.5,0.219981347306409
11,0.25014422463023
11.5,0.259224902429846
12,0.251025720377093
12.5,0.265924904904601
13,0.25100330169523
13.5,0.201277912914747
14,0.251036503889274
14.5,0.366905963259337
15,0.250328064563856
15.5,-0.114828082254019
16,-0.249752670388185
16.5,0.0443658163840838
17,0.249514913312543
17.5,0.000650826972506183
18,-0.249813672891222
18.5,-0.0478283661036464
19,0.24843912094292
19.5,0.120059087603431
20,-0.250664574657487
20.5,-0.379620145442762
21,-0.250614014506031
21.5,-0.176147865587419
22,-0.250130408417693
22.5,-0.317232811404239
23,-0.251450493000698
23.5,-0.0368268425756371
24,0.250056263600049
24.5,0.40809946318089
25,0.249409143915883
25.5,-0.102058334336658
26,-0.249142807858118
26.5,-0.0289092565344295
27,0.249038516065749
27.5,0.294089112225165
28,0.250945443358193
28.5,0.301956214118569
29,0.249362373173185
29.5,-0.0498078323136487
30,-0.24975437935033
30.5,-0.0515662539093973
31,0.250460958642984
31.5,0.296390438975851
32,0.25029964850462
32.5,0.317929843115105
33,0.248418072501925
33.5,-0.0884932095762031
34,-0.249613812087523
34.5,0.0256294712933772
35,0.250435169355197
35.5,0.0217655536650482
36,-0.250244862084182
36.5,-0.0872387891977433
37,0.248825234673242
37.5,0.321391276575871
38,0.251207458608569
38.5,0.287184244255964
39,0.249941350185721
39.5,-0.0318773606552436
40,-0.251083534216832
40.5,-0.0910190772982324
41,0.248821478270859
41.5,0.383970047722822
42,0.250280240728694
42.5,0.0028431652746633
43,-0.249710213100538
43.5,-0.383971513887886
44,-0.249217545877618
44.5,0.0744046507230687
45,0.249899385159978
45.5,0.0790464224307986
46,-0.250850042552262
46.5,-0.40466959829466
47,-0.251483620369258
47.5,0.0520904856212994
48,0.250465520305758
48.5,0.265037328814271
49,0.250482143108427
49.5,0.298931884773087
50,0.249507124756997
50.5,-0.00465560881114389
51,-0.250329247302813
51.5,-0.286147624934937
52,-0.24881837693732
52.5,-0.289532453873604
53,-0.251074868879132
53.5,-0.00241668913379703
54,0.249693804016431
54.5,0.297505476033881
55,0.250399105355166
55.5,0.263888573137287
56,0.250413196549698
56.5,0.0591406179322283
57,-0.250947354356655
57.5,-0.422665938716308
58,-0.25036372011671
58.5,0.121033329219077
59,0.249911531422718
59.5,-0.0186451052494818
60,-0.248928874278549
60.5,-0.0649963019109006
61,0.25076485289735
61.5,0.303519085995161
62,0.249472446760104
62.5,0.316664992877048
63,0.25037288908123
63.5,-0.0914498029409629
64,-0.250204560972416
64.5,0.0339739308725276
65,0.249950930301202
65.5,0.00786605727811881
66,-0.249272166530868
66.5,-0.0595679372888908
67,0.250236197710267
67.5,0.153959888954138
68,-0.2497300405108
68.5,-0.459191532282062
69,-0.250414792202719
69.5,0.123442997727172
70,0.250425142802038
70.5,0.021945797632424
71,-0.250761536458974
71.5,-0.296661294439017
72,-0.250374046080197
72.5,-0.290573641297794
73,-0.250188584645622
73.5,0.0210588683536473
74,0.250521814239231
74.5,0.114711615387127
75,-0.251087535988691
75.5,-0.43378775558702
76,-0.249777782579832
76.5,0.0967989654138418
77,0.250753128439245
77.5,0.0640341332842255
78,-0.250719443424726
78.5,-0.379358782475411
79,-0.250545988966983
79.5,0.00100612867054222
80,0.250097421335827
80.5,0.376376939762871
81,0.250233167633978
81.5,-0.0620746973537358
82,-0.250864382642652
82.5,-0.0976692548450151
83,0.250026567373448
83.5,0.431165714900619
84,0.251106874274875
84.5,-0.103723284906244
85,-0.249442824252604
85.5,-0.0446446961694987
86,0.250091802563798
86.5,0.338696728573228
87,0.251035998411616
87.5,0.200503381910072
88,0.249687207630655
88.5,0.288178211754401
89,0.249419508759161
89.5,0.20759886843681
90,0.250154419478932
90.5,0.317696890896141
91,0.250497999144055
91.5,0.00781098062563233
92,-0.250360701884738
92.5,-0.339219795648164
93,-0.250621023486913
93.5,-0.166648230192949
94,-0.250586121329658
94.5,-0.380274849204048
95,-0.250215673936759
95.5,0.112412012615449
96,0.24962574581563
96.5,-0.0247837690255148
97,-0.249974840679323
97.5,-0.0462367283394909
98,0.249163587557725
98.5,0.141558090102403
99,-0.250360197819264
99.5,-0.436877735207289
100,-0.250414391118613
100.5,0.0647704904476848
101,0.250181233912438
101.5,0.272547437979239
102,0.251116711930834
102.5,0.267243031813875
103,0.249702217370175
103.5,0.0656281859382773
104,-0.250766742613822
104.5,-0.429854187402191
105,-0.2496095648776
105.5,0.120505138239065
106,0.24998018351517
106.5,0.00366334647641258
107,-0.249134736037154
107.5,-0.12910684537128
108,0.250927099448371
108.5,0.452026231928714
109,0.250071130012452
109.5,-0.121819723432586
110,-0.251031040145591
110.5,-0.02680323958329
111,0.249128637103963
111.5,0.306050279697523
112,0.250639104495019
112.5,0.268248696142729
113,0.249725773912818
113.5,0.0291498385146229
114,-0.250187478337745
114.5,-0.336349877433747
115,-0.249115891507437
115.5,-0.195361109914689
116,-0.250231757901354
116.5,-0.309499059564164
117,-0.250752129824284
117.5,-0.0352780402444192
118,0.250922389548505
118.5,0.400366533024214
119,0.249872522421201
119.5,-0.0829264046589971
120,-0.250854446852125
120.5,-0.0702415858345813
121,0.249056531734527
121.5,0.380511933167052
122,0.250563485294797
122.5,-0.0017568168933563
123,-0.249972991864547
123.5,-0.377217523357708
124,-0.248689724894254
124.5,0.0718126295134026
125,0.250532916592696
125.5,0.0728816198942989
126,-0.250685733271924
126.5,-0.378542628128598
127,-0.250678250979137
127.5,-0.00839941802623687
128,0.250412897376984
128.5,0.398349329352523
129,0.249306584789841
129.5,-0.108503797601626
130,-0.25048522993517
130.5,0.00100363943365382
131,0.249973750244862
131.5,0.105631249931117
132,-0.249671015455102
132.5,-0.396801923356943
133,-0.250507721201579
133.5,0.00843190973207803
134,0.250410924415566
134.5,0.373738709978037
135,0.250118040175856
135.5,-0.0609775093497701
136,-0.249100947182447
136.5,-0.0938137722597781
137,0.249575261667987
137.5,0.420916543519363
138,0.250371788654416
138.5,-0.0822014698910127
139,-0.250398921611124
139.5,-0.0925976264439138
140,0.250642486040277
140.5,0.441879526280202
141,0.251023201224759
141.5,-0.135138563159145
142,-0.249337064676444
142.5,0.0297763669033581
143,0.249133494078971
143.5,0.0610259124563088
144,-0.250130806881283
144.5,-0.309864206279189
145,-0.250645389065182
145.5,-0.293884586876403
146,-0.251078557307993
146.5,0.0366134702025277
147,0.250037846394265
147.5,0.0807660507717641
148,-0.249315949780705
148.5,-0.359018792499184
149,-0.250504280810216
149.5,-0.180853444879285
150,-0.250617774289291
150.5,-0.328629542394845
151,-0.250491325058321
151.5,-0.00193137301801821
152,0.249997824818059
152.5,0.327477672702401
153,0.250805244170445
153.5,0.196365483109363
154,0.251513528304917
154.5,0.316419670642131
155,0.24994518942447
155.5,0.0242300946656926
156,-0.24977180128336
156.5,-0.382373667001011
157,-0.249792489092585
157.5,0.0456728529518409
158,0.251147483314964
158.5,0.270145074657526
159,0.250685478556744
159.5,0.28860666110949
160,0.249546652660982
160.5,0.0213690368662803
161,-0.249731464102663
161.5,-0.340889400514675
162,-0.250312123830876
162.5,-0.178253539790565
163,-0.251516140775269
163.5,-0.349357632235629
164,-0.250038779078715
164.5,0.047927529988716
165,0.250257985400289
165.5,0.106909268619441
166,-0.249632686205431
166.5,-0.434093501513644
167,-0.250842967676933
167.5,0.0968982562396945
168,0.249633596480933
168.5,0.0701200965985426
169,-0.25042630226943
169.5,-0.404471921424867
170,-0.250081390523181
170.5,0.0629115593909064
171,0.25028507505816
171.5,0.242694969130975
172,0.251527102849166
172.5,0.34362108801664
173,0.249935031339796
173.5,-0.094831962438537
174,-0.249745339205677
174.5,0.023051827239444
175,0.250330909243942
175.5,0.0287068861225084
176,-0.249472002202932
176.5,-0.0942926062535922
177,0.250054408053745
177.5,0.330733004652217
178,0.250291439930439
178.5,0.274313906836441
179,0.250478195247614
179.5,-0.00214376796668528
180,-0.251249401229074
180.5,-0.278089123191848
181,-0.251382928413201
181.5,-0.307867654959712
182,-0.249363981178725
182.5,0.0314854711339098
183,0.249977327462482
183.5,0.116795716444435
184,-0.249421153946315
184.5,-0.451510395491326
185,-0.250535535117982
185.5,0.139358879259444
186,0.249995842463289
186.5,-0.0283778953519776
187,-0.251313712687231
187.5,-0.0731293447312893
188,0.249598368614429
188.5,0.334744601295298
189,0.250136586885935
189.5,0.240437705058688
190,0.250213164834014
190.5,0.0738105568635525
191,-0.250833901508319
191.5,-0.431190143682093
192,-0.250306670220512
192.5,0.123843791712561
193,0.250006071473945
193.5,-0.0130795717502384
194,-0.25028005436654
194.5,-0.08811758136685
195,0.250891816483092
195.5,0.356737392383827
196,0.250190235623851
196.5,0.200416762498306
197,0.2499114299457
197.5,0.272670740513705
198,0.248957382280603
198.5,0.237452643497283
199,0.250452740982908
199.5,0.263753325325251
200,0.25003270935006
200.5,0.221156806585239
201,0.24967674380453
201.5,0.320606978683988
202,0.25055088388026
202.5,-0.0222220113018
203,-0.250871253843089
203.5,-0.26493491710501
204,-0.250752439659576
204.5,-0.326990863479458
205,-0.251092150431104
205.5,0.0700079290234935
206,0.249056280122299
206.5,0.0247489953554496
207,-0.250432140055764
207.5,-0.13661737361987
208,0.24975844470638
208.5,0.447260920222126
209,0.248764541213309
209.5,-0.112679978002949
210,-0.250416797191205
210.5,-0.0402129945316033
211,0.250455683744555
211.5,0.328748862223801
212,0.250777528627243
212.5,0.225625608448848
213,0.250355379487397
213.5,0.234923901909578
214,0.249875753158111
214.5,0.322439756617826
215,0.250172773905721
215.5,-0.0451973807265515
216,-0.249694157048584
216.5,-0.0847878382025325
217,0.24973690427411
217.5,0.380156791222502
218,0.249748984669302
218.5,0.0133165608982943
219,-0.24974380510131
219.5,-0.411212150349565
220,-0.250632172051263
220.5,0.128656037937918
221,0.249896149580982
221.5,-0.0344212492198273
222,-0.249962671946645
222.5,-0.0456407199320215
223,0.248413676139227
223.5,0.154879429466305
224,-0.250010276941687
224.5,-0.475556488395835
225,-0.250492952294677
225.5,0.155817171489029
226,0.248817847356804
226.5,-0.0465853971169052
227,-0.25029850301985
227.5,-0.0356735319072001
228,0.250004906877611
228.5,0.135692782964001
229,-0.250203068249322
229.5,-0.42915895345058
230,-0.249122571714888
230.5,0.0551348134406004
231,0.249590764756786
231.5,0.287600136837343
232,0.250079576739981
232.5,0.233062806008906
233,0.251239195413275
233.5,0.25826655341413
234,0.249799934779976
234.5,0.252245399892822
235,0.249717129560658
235.5,0.233527861988665
236,0.249550724495987
236.5,0.293144011764508
237,0.250546504461606
237.5,0.0391280508434393
238,-0.249970174235913
238.5,-0.396766750302435
239,-0.24922463417701
239.5,0.0786571470812797
240,0.249868850380796
240.5,0.0711761054273327
241,-0.250124499011959
241.5,-0.378148395762803
242,-0.24990438440595
242.5,-0.00831088048682691
243,0.250076424926337
243.5,0.400727844450176
244,0.249604798724047
244.5,-0.114617904277893
245,-0.251181990826726
245.5,0.0110896392071519
246,0.249850268235679
246.5,0.08772550154509
247,-0.248523510412525
247.5,-0.355570039631383
248,-0.249920089513158
248.5,-0.195182340671651
249,-0.249573952490604
249.5,-0.283780788601843
250,-0.248820004720381
250.5,-0.217822904119954
251,-0.249670538295809
251.5,-0.300587192582596
252,-0.250210460598175
252.5,-0.0312672157276224
253,0.25078238670843
253.5,0.381386589767588
254,0.249909225165764
254.5,-0.0328177973699444
255,-0.250488488916652
255.5,-0.297507709803507
256,-0.250068758616966
256.5,-0.227798058868172
257,-0.249890614210612
257.5,-0.263808052576731
258,-0.250103315059519
258.5,-0.238206192865658
259,-0.249729227866293
259.5,-0.264635656724627
260,-0.248916372642797
260.5,-0.222071302564812
261,-0.251050185119452
261.5,-0.312791199326864
262,-0.250820538428886
262.5,-0.00103866948597981
263,0.249752593094726
263.5,0.309190956181705
264,0.25091048529219
264.5,0.23811478521928
265,0.250273724272565
265.5,0.224609826794112
266,0.250584792274138
266.5,0.336763365208353
267,0.249972327816136
267.5,-0.0697770000859871
268,-0.249691446310257
268.5,-0.0386236243159615
269,0.250653562834631
269.5,0.287973038688654
270,0.250404075130201
270.5,0.323881986995924
271,0.250438697155361
271.5,-0.0866892490834582
272,-0.249934528436506
272.5,0.013708413112688
273,0.249791068814396
273.5,0.0526444814276501
274,-0.2497103140352
274.5,-0.154840618384856
275,0.249377405591286
275.5,0.466725713827163
276,0.24959475899065
276.5,-0.141797831199203
277,-0.250354343210315
277.5,0.0199086065883372
278,0.248996009635049
278.5,0.0836611488929137
279,-0.251146165972362
279.5,-0.352243651439539
280,-0.250093654210043
280.5,-0.211827477145451
281,-0.250882235960664
281.5,-0.246882581461948
282,-0.249962846100469
282.5,-0.304032096720672
283,-0.25090745065741
283.5,-0.00223833334039383
284,0.249220893100581
284.5,0.309997115320434
285,0.249912197712716
285.5,0.226212849931766
286,0.25020017165873
286.5,0.258586053739123
287,0.249816476341433
287.5,0.248610352200167
288,0.250732962305219
288.5,0.251079720705162
289,0.249945286993531
289.5,0.243770463564044
290,0.24986743455066
290.5,0.270454150933867
291,0.250526484116147
291.5,0.201408354487425
292,0.250594652853397
292.5,0.361468224148992
293,0.249915609317441
293.5,-0.106029388054164
294,-0.250308848449058
294.5,0.0293644587609783
295,0.248734345435016
295.5,0.0224051632726388
296,-0.250327250458147
296.5,-0.0924475258766289
297,0.250028036084968
297.5,0.332032268681907
298,0.249777210525791
298.5,0.266760298942563
299,0.248837787265368
299.5,0.00998535866606545
300,-0.250918403268278
300.5,-0.299354654117238
301,-0.250700015124381
301.5,-0.27189167405276
302,-0.249103730203659
302.5,-0.0335319637529728
303,0.249804185283246
303.5,0.364378866412793
304,0.249946525816935
304.5,0.00481314088915816
305,-0.249391378116443
305.5,-0.372250133475639
306,-0.250005744431455
306.5,0.0379287758676884
307,0.249422082379917
307.5,0.276350357031388
308,0.249913976676668
308.5,0.275040773382133
309,0.250745892645482
309.5,0.0514816067690536
310,-0.249619262425373
310.5,-0.410141065702464
311,-0.249829748177221
311.5,0.0999674928762177
312,0.248796024873227
312.5,0.02700923195116
313,-0.250548223564725
313.5,-0.285483101089555
314,-0.249727304529403
314.5,-0.324003012658735
315,-0.250182344253227
315.5,0.0939192631904117
316,0.249715692945905
316.5,-0.0375559883996919
317,-0.2509507829047
317.5,-0.000415621070579209
318,0.250757352951529
318.5,0.0440728917291349
319,-0.248814781598228
319.5,-0.117673421450971
320,0.249837909878403
320.5,0.383438085416711
321,0.24967323359999
321.5,0.153099380435384
322,0.251308670413171
322.5,0.377084973442587
323,0.251048734349121
323.5,-0.098389811751891
324,-0.250252664294849
324.5,0.00468499490759342
325,0.250045963514081
325.5,0.0780026848913726
326,-0.249665513926461
326.5,-0.317143226777848
327,-0.249508285399537
327.5,-0.293965224349289
328,-0.250977026259666
328.5,0.0487920476311026
329,0.249229621775549
329.5,0.049657532403891
